,security_type,symbol,name,primary_exchange,currency,sector
sec-s-4630636ad5ea4e1097648b5dfcc598f3,equity,GDNS,Goodness Growth Holdings Inc.,CSE,CAD,
sec-s-b7c15b735d7845699fc518338c2caa67,equity,GDP,Golden Pursuit Resources Ltd.,TSX-V,CAD,
sec-s-bc862eacf0b043acb7ff18c8107200aa,equity,GDV,Global Dividend Growth Split Corp - Class A,TSX,CAD,
sec-s-185994e54dd54e6c9680b36deb44a221,equity,GDNP,Good natured Products Inc,TSX-V,CAD,
sec-s-aee374e397af42f4863788dd5b4ff21c,equity,GDL,"Goodfellow, Inc.",TSX,CAD,"Manufacturing, Electronics, Retail, Consumer Products"
sec-s-f03ba28ac69147cdb994164dcf80e2aa,equity,GDBY,Goodbody Health Inc,CSE,CAD,
sec-s-6d63ace857244d0c865ac717286ee9df,equity,GENI,Genius Metals Inc.,TSX-V,CAD,
sec-s-3568b977e1bb484dbc0225b826a19824,equity,GENM,Generation Mining Ltd,TSX,CAD,
sec-s-76c49aa8608a4ba6bb68c35717e1e65f,equity,GETT,G.E.T.T. Gold Inc,TSX-V,CAD,
sec-s-2db1b81139e24f789db67a2b6970fca4,equity,GEI,Gibson Energy Inc,TSX,CAD,"Energy, Oil and Gas"
sec-s-8a615b29ff9a459ab23b54a724e1e7a2,equity,GEL,Graphano Energy Ltd. NEW,TSX-V,CAD,
sec-s-fd8f0ccf8b634a5fb708968abc3ea179,equity,GEMC,Global Energy Metals Corp,TSX-V,CAD,
sec-s-4c4be39998874312b6c9b0126f54712d,equity,GEMS,Infinity Stone Ventures Corp (Class A),CSE,CAD,
sec-s-b3d1d4d9f69f46d39189c4ab62df8ac4,equity,GEM,Green Battery Minerals Inc.,TSX-V,CAD,
sec-s-123c6063396447719bf72d4384ce36be,equity,WN,George Weston Ltd.,TSX,CAD,"Fractional Trading, Food, Manufacturing, Retail, Consumer Products"
sec-s-7fa5a7df168d4b71806ae4040ede9e49,equity,TGX,True North Gems Inc,TSX-V,CAD,
sec-s-76617b99f4354e56a28ac3cff7855764,equity,GTCH,Getchell Gold Corp,CSE,CAD,
sec-s-773ba1ba4a9d482b9068839356b99b7c,equity,GMA,Geomega Resources,TSX-V,CAD,
sec-s-28aa007aaf954c259ce8671768b48a82,equity,GLAB,Gemina Laboratories Ltd,CSE,CAD,
sec-s-9fd53ae9e413489396ce0a7f50e6c036,equity,WIN,Windfall Geotek Inc.,TSX-V,CAD,
sec-s-ade696fd1f77428a85fad0d1a37feb5c,equity,GMR,Gelum Resources Ltd,CSE,CAD,
sec-s-0350d4f5da4d4229be73f5d2fab80186,equity,GIS,Genesis Metals Corp,TSX-V,CAD,
sec-s-0371789c589e44ebb2b04b8c7d33a967,equity,TELO,Telo Genomics Corp,TSX-V,CAD,
sec-s-814f6f7854cb445eb69c0c58f6edc5bd,equity,GSW,GetSwift Technologies Ltd,AEQUITAS NEO EXCHANGE,CAD,
sec-s-3d45aff035e048ffb98d846e4312ae59,equity,GXE,Gear Energy Ltd,TSX,CAD,"Energy, Oil and Gas"
sec-s-23f3dbf94e09418e956d908953b8e940,equity,GGC,Generic Gold Corp,CSE,CAD,
sec-s-99a50d7d9f9140aaa2b86197d78286cd,equity,GGLD,General Copper Gold Corp,CSE,CAD,
sec-s-870efa5a8b864796ab223208cdeae090,equity,GTTX,GeneTether Therapeutics Inc,CSE,CAD,
sec-s-a3078f8f49c147f1ac87907f1d62b174,equity,GKO,Geekco Technologies Corporation,TSX-V,CAD,
sec-s-c362125880364a02a2ab4d29bc75f540,equity,GSP,Gensource Potash Corp,TSX-V,CAD,
sec-s-2ec209c2ad4148ef90af1d532b321b2a,equity,GFL,GFL Environmental Inc.,TSX,CAD,Fractional Trading
sec-s-905b160fa9c0430f8e2ac726d4ce4044,equity,GFG,GFG Resources Inc,TSX-V,CAD,
sec-s-f5d1329d09e243bcb52c31712d22ab69,equity,GFI,Gravitas Financial Inc,CSE,CAD,
sec-s-fb4138cb4b4f4c69bbb1f52701b46e87,equity,GG,Galane Gold Ltd,TSX-V,CAD,
sec-s-b3272e707f07409180b6eb0913ff94b7,equity,GGX,GGX Gold Corp,TSX-V,CAD,
sec-s-98672dab79a543599e26f245048c273c,equity,GGL,GGL Resources Corp,TSX-V,CAD,
sec-s-4bae50a793d24690ad11e1b1309e1227,equity,GGM,Granada Gold Mine Inc,TSX-V,CAD,
sec-s-323cd1db0690404fa69a9cebb6472f8b,equity,GGD,Gogold Resources Inc,TSX,CAD,"Mining, Materials"
sec-s-f67aa60364404db5a60fe0c451174924,equity,GGG,G6 Materials Corp,TSX-V,CAD,
sec-s-ed4aaa281ac641c69c53d5e4cb1f67c5,equity,GGI,Garibaldi Resources Corporation.,TSX-V,CAD,"Mining, Materials"
sec-s-fded7c6dd55c46cfb9527fa9d61d999e,equity,GGA,Goldgroup Mining Inc,TSX,CAD,
sec-s-338d54d8976840a5a029025f02286f89,equity,GHM.P,Gotham Resource Corp,TSX-V,CAD,
sec-s-3c1ba0051815446d9d9e066d9f07f061,equity,GHG,Global Hemp Group Inc.,CSE,CAD,
sec-s-f2130f0f6cdc4ebf8839d6dfdd025a8b,equity,GHL,Goldhills Holding Ltd,TSX-V,CAD,
sec-s-37ba3f2a436d4f149fc97b44007c1a20,equity,PSYF.P,GHP Noetic Science-Psychedelic Pharma Inc,TSX-V,CAD,
sec-s-7c8ce5e0526d4b9380d4cc2630b76f51,equity,GIVX,Givex Information Technology Group Limited,TSX,CAD,
sec-s-5dff2bf4ada54b76bcf4df097a37d249,equity,GIGA,Giga Metals Corp,TSX-V,CAD,
sec-s-e9a1cc10353845eeb87124ff68ae1153,equity,GIL,Gildan Activewear Inc,TSX,CAD,"Manufacturing, Apparel and Footwear, Fashion and Jewelry, Consumer Products"
sec-s-4806bc96c82f450f862a9cc126aa363c,equity,GIP,Green Impact Partners Inc,TSX-V,CAD,
sec-s-7c6c500adfef40efadff016f256a0e12,equity,GIII,ReGen III Corp,TSX-V,CAD,
sec-s-541e61537b544e808a25ac25cb3b661a,equity,GII.P,Gravitas II Capital Corp,TSX-V,CAD,
sec-s-e6b273b140824de89e2266e8e712d6d7,equity,GOK,Ginsms Inc,TSX-V,CAD,
sec-s-f1af6a26a77c494e82187e2714ef5b3d,equity,IGP,Imperial Ginseng Products Ltd.,TSX-V,CAD,
sec-s-f5acee149dfb43d3a4ea6bb2a9586521,equity,SSX.P,Sleeping Giant Capital Corp,TSX-V,CAD,
sec-s-214c704926e8467d9a85b1ce7ea0feb4,equity,NIKL,GK Resources Ltd,TSX-V,CAD,
sec-s-3612cc21bc60413fa2ee4066863304b2,equity,GL,Gold Lion Resources Inc,CSE,CAD,
sec-s-16c0d75d4f5949f89a8920539578e23c,equity,GLG,GLG Life Tech Corporation,TSX,CAD,
sec-s-25fd180ac81444cab6f4cd4952f01352,equity,GLOW,Glow LifeTech Corp,CSE,CAD,
sec-s-fbb6a47002454f5b9262aadec13b704f,equity,GLI,Glacier Lake Resources Inc,TSX-V,CAD,
sec-s-598b50125c8646c3bed83315989ad7e5,equity,GLB,Goldbank Mining Corp,TSX-V,CAD,
sec-s-90a5fc9d95b748709c41cb4d7d2bf12e,equity,GLD,GoldON Resources Ltd,TSX-V,CAD,"Mining, Materials"
sec-s-b6b30391fbde407b86554c92a9288fab,equity,GLDN,Golden Ridge Resources Ltd,TSX-V,CAD,
sec-s-eb68a6fe7f304aa3bda097dc7444324a,equity,GLDL,Gold Line Resources Ltd.,TSX-V,CAD,
sec-s-ec3858e9f15f4d00b214b7319a6de32f,equity,GLDS,Golden Spike Resources Corporation,CSE,CAD,
sec-s-ab9c4a310fc9461dbfc6dfd36d75c257,equity,GLM,Golden Lake Exploration Inc.,CSE,CAD,
sec-s-f9b71a0780d946a7a8b87a9e0a444ba7,equity,GLDC,Cassiar Gold Corp,TSX-V,CAD,
sec-s-12692252f22b4614bdbc1e86cdcb2f2b,equity,MCB,McCoy Global Inc,TSX,CAD,"Manufacturing, Machinery, Transportation"
sec-s-62ace142741b4bf5a363ec82be956366,equity,UAV,Global UAV Technologies Ltd,CSE,CAD,
sec-s-56ec2c4b814444e7afc034fe9088dfe0,equity,MOS,Mobi724 Global Solutions Inc,TSX-V,CAD,
sec-s-d9b2c728576a416f9309b5cd7fa2abe4,equity,SOL,Sol Global Investments Corp,CSE,CAD,
sec-s-495ce0af694c4b88aad2bb2a9b06124f,equity,GMV,GMV Minerals Inc,TSX-V,CAD,
sec-s-0855bd9409f045c6a7a8dd6d19d64595,equity,GMIN,G Mining Ventures Corp.,TSX-V,CAD,
sec-s-2c6306d10ae743c6b713000f446496aa,equity,GMTN,Gold Mountain Mining Corp.,TSX,CAD,
sec-s-f2aeccd09f75481fae45a743ec378b8a,equity,GMX,"Globex Mining Enterprises, Inc.",TSX,CAD,
sec-s-93f5cef5b4c84b00ad3aa33965c533e0,equity,GMG,Graphene Manufacturing Group Ltd,TSX-V,CAD,
sec-s-f018d33e6d934267855a696c6ff549e1,equity,GNOM,Gnomestar Craft Inc,CSE,CAD,
sec-s-8c83f6c335cf42f1b1bf38ec94661f34,equity,GNG,Golden Goliath Resources Ltd.,TSX-V,CAD,
sec-s-d793d74004314b24bdcbfce3f56c3d28,equity,GOCO,Go Metals Corp,CSE,CAD,
sec-s-71fe3fc208854df0976c8d23ee23aed6,equity,GOH,GoldHaven Resources Corp,CSE,CAD,
sec-s-abe5e3fea5ca4c76babf2c20009ee8e2,equity,GOR,Goldrea Resources Corporation,CSE,CAD,
sec-s-68de90523836431796c58b8f787de626,equity,GOT,Goliath Resources Ltd,TSX-V,CAD,
sec-s-273ed275e5ef4f6e8cd808ca3330ad53,equity,GOOS,Canada Goose Holdings Inc,TSX,CAD,"Fractional Trading, Manufacturing, Apparel and Footwear, Fashion and Jewelry, Consumer Products"
sec-s-9d9afe6271aa4d5fa3dd057082256c0b,equity,GOG,Golden Tag Resourc,TSX-V,CAD,
sec-s-a5ddd197f799478f9372d95d96e2dfac,equity,GOST,Gold State Resources Inc,TSX-V,CAD,
sec-s-87ad3843ac3b44ff927bb6982d120ee4,equity,GOE,Goldeneye Resources Corp,TSX-V,CAD,
sec-s-ca22611dc57f41359f77b682bb0a6730,equity,GOP.H,Gourmet Ocean Products Inc.,TSX-V,CAD,
sec-s-f8682c03fbc14b59a05a8ba9561b707f,equity,GOLD,GoldMining Inc,TSX,CAD,"Mining, Materials"
sec-s-e0913477606e4e9abd86c2d145475bd4,equity,GOM,Golden Dawn Minerals Inc,TSX-V,CAD,"Mining, Materials"
sec-s-2a3f52858d354e8aba1c2f70bf4663d3,equity,GOGR,Osisko Green Acquisition Limited (Class A),TSX,CAD,
sec-s-09dc9bea5aa84ef6af72788b204e76d0,equity,GSV,Gold Standard Ventures,TSX,CAD,"Mining, Materials"
sec-s-0e5104aab9c0459bbabe941ba31f4188,equity,C,Contact Gold Corp,TSX-V,CAD,
sec-s-105fe0c32fed48e3b14823982c5b2a45,equity,RDY,Ready Set Gold Corp,CSE,CAD,
sec-s-12db541e567b4b878a2425b6825d5014,equity,SEA,"Seabridge Gold, Inc.",TSX,CAD,"Mining, Materials"
sec-s-13bf7b26d0c1432aa2e3039dba76b5c2,equity,IAU,i-80 Gold Corp,TSX,CAD,
sec-s-82571db0ce8d4390987f7d1f16a95350,equity,XAU,GoldMoney Inc,TSX,CAD,"Software, Internet, Technology"
sec-s-833c6c25496745468524da2ca323d635,equity,WG,Westward Gold Inc,CSE,CAD,
sec-s-6ba4a78cd1cf4f409c73aeda5f34c467,equity,MAU,Montage Gold Corp,TSX-V,CAD,
sec-s-6de6e37d163d45e4a452326bb1472007,equity,VGZ,Vista Gold Corp.,TSX,CAD,"Mining, Materials"
sec-s-6ff17a3a6e1e45caa3643cc6e39f7421,equity,MGR,Magna Gold Corp,TSX-V,CAD,
sec-s-720885762e7643a7b0fe845b1b2f01d1,equity,PGDC,Patagonia Gold Corp,TSX-V,CAD,
sec-s-620f43a2705c4ad9a5e22e9d5710877d,equity,TGII,Trojan Gold Inc.,CSE,CAD,
sec-s-67e3933a8e4045cf8610e940001273fa,equity,NHK,Nighthawk Gold Corp,TSX,CAD,
sec-s-67efb6e94f1447809d4d5ea46cde7ff4,equity,LUM,Lumina Gold Corp,TSX-V,CAD,
sec-s-684c8b4e37d04089933c1c0e8de93b3d,equity,NEWO,NewOrigin Gold Corp.,TSX-V,CAD,
sec-s-5183346678804edbbe72030a519dd2e7,equity,WRN,Western Copper & Gold Corp,TSX,CAD,"Mining, Materials"
sec-s-5342172a69f34988929caf0ea3508fee,equity,SRC,Stakeholder Gold Corp,TSX-V,CAD,
sec-s-578603ef9c334c3b9b301b077e786cfb,equity,VGCX,Victoria Gold Corp,TSX,CAD,
sec-s-5836f448dca24186965b14779798bb62,equity,MAW,Mawson Gold Ltd,TSX,CAD,
sec-s-593b0795fa7e4d65af4884a3614b60b9,equity,OZAU,Queensland Gold Hills Corp,TSX-V,CAD,
sec-s-5adc5c5cda5e4600bfdd65aa0f61911a,equity,WHG,Whitehorse Gold Corp,TSX-V,CAD,
sec-s-5be2cc77105e438099f3908a1ddc0548,equity,WGO,White Gold Corp,TSX-V,CAD,"Mining, Materials"
sec-s-d8462eee22f74ff4848f2db99a684d93,equity,NATN,Nation Gold Corp,CSE,CAD,
sec-s-d87ecbcf013e4d538f450bfaad293384,equity,SGD,Snowline Gold Corp,CSE,CAD,
sec-s-da510618e5cc4362987d4f392082354d,equity,TORA,Taura Gold Inc,TSX-V,CAD,
sec-s-dfcc023970294edb9fe354e6fc9d1909,equity,HWY,Highway 50 Gold Corp,TSX-V,CAD,
sec-s-dfda166b011b48e39600f57b95f9e739,equity,SKP,Strikepoint Gold Inc,TSX-V,CAD,
sec-s-cb7e77f9521f42fe9d0dfec4d36157b2,equity,QIM,Quimbaya Gold Inc.,CSE,CAD,
sec-s-ce5b4007d0f64349bb0f747ee0a84e87,equity,OZ,Outback Goldfields Corp,TSX-V,CAD,
sec-s-d2c3cedf48af44b78bdaf488bad800a3,equity,VIZ,Visionary Gold Corp,TSX-V,CAD,
sec-s-177bf72bc31b4758832b3b1757eec9d3,equity,GPM,GPM Metals Inc,TSX-V,CAD,
sec-s-ca1f69086248444e932b42f452732b0b,equity,GPH,Graphite One Inc.,TSX-V,CAD,
sec-s-5cd42699df684818bc4a82059d2955cc,equity,GPG,Grande Portage Resources Ltd.,TSX-V,CAD,
sec-s-75d0ac50c85b4e1993d4a851a54bf507,equity,GPO,Gold Port Corporation,CSE,CAD,
sec-s-41bab6b7001d43418827e9f02dd6e37f,equity,GPR,Great Panther Mining Ltd,TSX,CAD,"Mining, Materials"
sec-s-e5d9dafef86d4d088ba9592246ab1703,equity,GPV,GreenPower Motor Company Inc,TSX-V,CAD,
sec-s-b354c199226f4278878419085a4488d0,equity,GQC,Goldquest Mining Corp.,TSX-V,CAD,
sec-s-58817bde1e46454fba94418f898c5ad1,equity,GRSL,Gr Silver Mining Ltd,TSX-V,CAD,
sec-s-59b99a341dd043988ac383024b692c52,equity,GRB,Greenbriar Capital Corp,TSX-V,CAD,"Real Estate, Finance"
sec-s-e1d2b8e5a88b4b95aee33ee9f7f2f660,equity,GRHK,Greenhawk Resources Inc,CSE,CAD,
sec-s-22a6b0ce43174566873f5781d615d4fd,equity,GROW,CO2 Gro Inc.,TSX-V,CAD,"Manufacturing, Materials"
sec-s-475b1f76024443c3a8cfe2c2a58a11c3,equity,GRDM,Grid Metals Corp,TSX-V,CAD,
sec-s-767d68f4c56e4502822bc953abe74ed1,equity,GRIN,Grown Rogue International Inc,CSE,CAD,
sec-s-d6b1b7fba1bb4578abb9f9273e2cf35a,equity,GRAT,Gratomic Inc.,TSX-V,CAD,
sec-s-cf0909fdc31b4dfd9b6c6100e2988363,equity,GRN,Greenlane Renewables Inc,TSX,CAD,
sec-s-96b3d8c9a8d04e648a7d1b1b6ef16abd,equity,GRZ,Gold Reserve Inc (Class A),TSX-V,CAD,"Mining, Materials"
sec-s-0df9e6302f0e4b23bfabc27cedfaeef6,equity,GRG,-New,TSX-V,CAD,"Mining, Materials"
sec-s-39038ce8c82a4f279daaf787074dfea3,equity,GRA,Nanoxplore Inc.,TSX,CAD,
sec-s-b9062f7e9e78418ea1fd4b0da8f81ae2,equity,GRC,Gold Springs Resource Corp,TSX,CAD,
sec-s-b9370f5357054c359d58cd6f4f3ab6f5,equity,GRID,Tantalus Systems Holding Inc,TSX,CAD,
sec-s-0a7b7cedfaed48e0afaa2d602d9035c6,equity,PP,Pacific Silk Road Resources Group Inc.,TSX-V,CAD,
sec-s-119e502b26d64a65868720c14a2ce796,equity,SPG,Spark Power Group Inc,TSX,CAD,"Energy, Oil and Gas, Utilities"
sec-s-0963f4937405482e89a9e59d9c4578ca,equity,SGRO,Sierra Grande Minerals Inc.,CSE,CAD,
sec-s-7a404d43f64a4d1ea68edf16c7c91a97,equity,MYCO,Mydecine Innovations Group Inc,AEQUITAS NEO EXCHANGE,CAD,
sec-s-7be09397fef4476e93c5824005174cc7,equity,PSYG,Psyence Group Inc,CSE,CAD,
sec-s-805d699b8fce49cb8c4ccff4c740fc9a,equity,KDA,KDA Group Inc,TSX-V,CAD,
sec-s-6e346cd6ec3f4c318dff35bf7f8204f4,equity,RGI,Reco International Group Inc,TSX-V,CAD,
sec-s-7446e387fcea4d2aa9381b0bc3106558,equity,X,TMX Group Ltd,TSX,CAD,"Fractional Trading, Finance"
sec-s-60991af6e1b941b9814225b5f0c88cf8,equity,LUCK,Real Luck Group Limited,TSX-V,CAD,
sec-s-546366e1f97f49bdb2730b426b5c123d,equity,RCG,RF Capital Group Inc,TSX,CAD,
sec-s-8177e03376714992a16659645a3c87e6,equity,GSPR,GSP Resource Corp,TSX-V,CAD,
sec-s-d837f4460d4e40c0a01d96da26a1f7d5,equity,GSVR,Guanajuato Silver Company Ltd,TSX-V,CAD,
sec-s-91eda21030d44644935bf0b3ac0a600b,equity,GSH,Golden Share Resources Corp,TSX-V,CAD,
sec-s-9637ae9fcc084c8dacbb3e7c72136d6a,equity,GSS,Gossan Resources Ltd.,TSX-V,CAD,
sec-s-0e15ee80c22b4c82aa3a21dab1338a94,equity,GSHR,Goldshore Resources Inc,TSX-V,CAD,
sec-s-80521e222f5c4f50b80eb041d2c7f5a7,equity,GSL,Green Scientific Labs Holdings Inc,CSE,CAD,
sec-s-27cc74486f674f7db79001e317e7f3cb,equity,GSK,Goldseek Resources Inc,CSE,CAD,
sec-s-af7cf99e6ce74e81a1cc6c73523912dc,equity,GSY,GoEasy Limited,TSX,CAD,"Fractional Trading, Finance"
sec-s-e9ef392cee04492e95479e0fcc100f2f,equity,GSRI,Golden Shield Resources Inc,CSE,CAD,
sec-s-e4ed41972306463a92e7e7242c3ada1f,equity,GTWO,G2 Goldfields Inc,TSX-V,CAD,
sec-s-704d81b72c9f4f8ba4479a41c044bb88,equity,GTII,Green Thumb Industries Inc,CSE,CAD,
sec-s-49842dc351ad49dc8beefb34e5828121,equity,GTE,Gran Tierra Energy Inc,TSX,CAD,"Energy, Oil and Gas"
sec-s-c8a63ed464cf4600bbd5506dbb18fea8,equity,GTMS,Greenbrook TMS Inc,TSX,CAD,
sec-s-8030ccf3b5924505b5bbcfec019b9bb3,equity,GTC,Getty Copper Inc,TSX-V,CAD,
sec-s-f256a8699c3444149f14f9fb584f23ee,equity,GUG,Gungnir Resources Inc,TSX-V,CAD,
sec-s-81e8a56ce5244f7d8b09f5d5134c23b8,equity,GURU,GURU Organic Energy Corp.,TSX,CAD,
sec-s-9f8306b3792c4202bedf1920f97ce8c4,equity,GUF,Gulf & Pacific Equities Corp.,TSX-V,CAD,
sec-s-e2c6a78c9d7c46f7bd6600f59fc4706c,equity,GUD,Knight Therapeutics Inc,TSX,CAD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-9f66a5fd168049c79822bb2db029f906,equity,GYA,Guyana Goldstrike Inc,TSX-V,CAD,
sec-s-ceb578fe76de499ba3c2e82af48db476,equity,GVC,Glacier Media Inc,TSX,CAD,"Manufacturing, Materials"
sec-s-594e54f7cc004541a7bb348412596b1a,equity,GWO,Great-West Lifeco Inc,TSX,CAD,"Healthcare, Finance, Insurance"
sec-s-bb28dc628cf14f00b056045073166e8a,equity,GWA,Gowest Gold Ltd,TSX-V,CAD,"Mining, Materials"
sec-s-a5dd7e4add3043bdb8203d1ecbc77108,equity,GWAY,Greenway Greenhouse Cannabis Corp,CSE,CAD,
sec-s-ac0078bc24d7433e89b9a3c3cd816739,equity,GWR,Global Water Resources Inc,TSX,CAD,
sec-s-ce47b918731047199ccf6c53241dac9b,equity,GWS,Global Wellness Strategies Inc,CSE,CAD,
sec-s-b4ae8a7b8757411082ed31f4fcff41d0,equity,GXX,Gold Basin Resources Corporation,TSX-V,CAD,
sec-s-25ff9d2951964fc5a229ed339c5b9af1,equity,GXS,Goldsource Mines Inc.,TSX-V,CAD,
sec-s-cd124ad5986f43c3bbe9477a3aecf04b,equity,GXU,GoviEx Uranium Inc (Class A),TSX-V,CAD,
sec-s-679305a607b24e918acd5dd0e932e158,equity,GYM,TUT Fitness Group Inc,TSX-V,CAD,
sec-s-f2538d32971a42c7be09342cd5687bb4,equity,GZD,Grizzly Discoveries Inc,TSX-V,CAD,
sec-s-657f49f79e3d4405b9b0a04557358360,equity,HARY,Harrys Manufacturing Inc,CSE,CAD,
sec-s-6580c9fbbb114d18979fefcad255e725,equity,HALO,Halo Collective Inc,AEQUITAS NEO EXCHANGE,CAD,
sec-s-b26ce5d9077d47fdb4f396eadb6250b5,equity,HANS,Hanstone Gold Corp.,TSX-V,CAD,
sec-s-85f93e9cd25440249e885be8c34e45e9,equity,HAI,Haivision Systems Inc,TSX,CAD,
sec-s-ef80a220d46349e8aaa89a8234e946a4,equity,HAWK,Hawkeye Gold & Diamond Inc.,TSX-V,CAD,
sec-s-02532d2c20094d9d8111c0a8555899f9,equity,HAPB,HAPBEE TECHNOLOGIES INC.,TSX-V,CAD,
sec-s-6720660fa63b4c2d90b09e869935edbf,equity,HAKK.P,Hakken Capital Corp,TSX-V,CAD,
sec-s-7da42425659c44429d572e25c8567c8e,equity,HAR,Harfang Exploration Inc.,TSX-V,CAD,
sec-s-83fdbd4ba04644588e856574335faf2b,equity,HAVN,HAVN Life Sciences Inc.,CSE,CAD,
sec-s-537bea6c5ba143e9a928bf94599d6bc4,equity,HAN,Hannan Metals ltd,TSX-V,CAD,
sec-s-bdcbda08ccf7478c84d827f17c074702,equity,HANK,Hank Payments Corp,TSX-V,CAD,
sec-s-af5d9a5d64064117904c43c648a246a3,equity,HAMR,Silver Hammer Mining Corp,CSE,CAD,
sec-s-7d484fd5cf21494db12145d2ea9dfae3,equity,YORK,York Harbour Metals Inc.,TSX-V,CAD,
sec-s-a72fbb4e3c0c430cb4ada6a6726e620d,equity,HDI,Hardwoods Distribution Inc,TSX,CAD,
sec-s-99f38ba1d4b24f9a871653057bfe4e13,equity,RCH,Richelieu Hardware Ltd.,TSX,CAD,
sec-s-f5fb4fae4c054a5abbf547723817910c,equity,HMM.A,Hammond Manufacturing Co. Ltd. (Class A),TSX,CAD,"Manufacturing, Electronics, Engineering, Technology"
sec-s-fa935571ac87461c86b8388e8040c811,equity,HBOR,Harborside Inc,CSE,CAD,
sec-s-ec546b8a2efd43cb851bdffe48170eeb,equity,HM,Hawkmoon Resources Corp,CSE,CAD,
sec-s-5d802439f8924c01870c6825ade2e8c3,equity,MONY.P,Harmony Acquisitions Corp,TSX-V,CAD,
sec-s-63e9bddef61743d7891d534200396ae5,equity,HVG,Harvest Gold Corporation,TSX-V,CAD,
sec-s-81400507dd0240e9b39f51d87146a017,equity,HCC,Hanna Capital Corp,TSX-V,CAD,
sec-s-5447cdf9e3fe4e4b89ff03a3cd6228a9,equity,HVT,Harvest One Cannabis Inc,TSX-V,CAD,
sec-s-28c3f118baff4687b5070cf8f98fb685,equity,HTL,Hamilton Thorne Ltd,TSX-V,CAD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-d2195d4b2374436b8f8def591af77f1d,equity,HBM,HudBay Minerals Inc.,TSX,CAD,"Mining, Materials"
sec-s-f497c3c032874522975e2dd220d121b8,equity,HBK,Highbank Resources Ltd.,TSX-V,CAD,
sec-s-672b85e60649405595292c871b8b940c,equity,HBP,Helix Biopharma Corp.,TSX,CAD,"Healthcare, Biotech"
sec-s-8c59bd6e6f294a7e9b6fd7b4b359c755,equity,HCO.P,Hansco Capital Corp,TSX-V,CAD,
sec-s-f103faadce25403d81756cdb427c0bd3,equity,HCG,Home Capital Group Inc.,TSX,CAD,"Finance, Banking"
sec-s-ca99509eac04458bb33e092fb1d5a5dc,equity,HE,Hanwei Energy Services Corp,TSX,CAD,
sec-s-6b6938627b884440aeb594affb2aa6ec,equity,HEXO,HEXO Corp,TSX,CAD,
sec-s-61dfdb02632641a99e8abc2da1f90054,equity,HEM,Hemostemix Inc,TSX-V,CAD,
sec-s-1fe817ca98a943bf98997774854e4296,equity,HELI,First Helium Inc,TSX-V,CAD,
sec-s-a4453101893448f6aa74d05981d0908d,equity,HECO,Global Helium Corp,CSE,CAD,
sec-s-790294fb4c9b4b57a527058b02fd5a3f,equity,HEO,H20 Innovation Inc.,TSX,CAD,
sec-s-bad534e7f61c4e98ab33c5c5b461e236,equity,HEAT,Hillcrest Energy Technologies Ltd,CSE,CAD,
sec-s-0d252179902648549747d0f72ff4283a,equity,HX,HeliosX Lithium & Technologies Corp,TSX-V,CAD,
sec-s-54a738e886814b1898c5e1c676de9b5f,equity,HSTR,Heliostar Metals Limited,TSX-V,CAD,
sec-s-507284524d2343529812f0d5c4a8687a,equity,NLH,Nova Leap Health Corp,TSX-V,CAD,
sec-s-db1b5f3e51464b42a3d244730c6aec75,equity,HMPS,Hempsana Holdings Ltd,CSE,CAD,
sec-s-8fa9a933752346b5951a583af0cb247d,equity,HFH,Hemp for Health Inc,CSE,CAD,
sec-s-6e27a562439f4192aa6552786bb11fae,equity,HG,Hydrograph Clean Power Inc,CSE,CAD,
sec-s-3f50dc0ee64a485b871abe32046f7e4b,equity,HI,Highland Copper Company Inc,TSX-V,CAD,
sec-s-d51a61411dab4cfda719084fcd35fa0e,equity,HVW,Hi-View Resources Inc,CSE,CAD,
sec-s-58c0f98a7a2c4096b5f945c0f8364183,equity,HIRE,Hire Technologies Inc,TSX-V,CAD,
sec-s-cb9965b2f6fe4e8cb4135d86db58dc62,equity,HITI,High Tide Inc.,TSX-V,CAD,Cannabis
sec-s-874081e9c78540faaba57a9f4e248de9,equity,HIGH,HighGold Mining Inc.,TSX-V,CAD,
sec-s-b080b1fdffdb444291248a89ee7326ca,equity,HIVE,HIVE Blockchain Technologies Ltd,TSX-V,CAD,"Software, Internet, Technology"
sec-s-07f2719a47cb4288831093c5d30bea36,equity,HTRC,High Tide Resources Corp,CSE,CAD,
sec-s-7baea8c7a2c042be8d03c246f5e47147,equity,WHY,West High Yield Resources Ltd,TSX-V,CAD,
sec-s-6b2b4d04ffa5421fbb588070c45d92c5,equity,MHI,Mineral Hill Industries Ltd.,TSX-V,CAD,
sec-s-4d7ebc67a823403ebdb6baf6871991f8,equity,HMRK,Highmark Interactive Inc.,TSX-V,CAD,
sec-s-45696104c66847d28af2574b5faa983e,equity,ITH,International Tower Hill Mines Ltd,TSX,CAD,
sec-s-9e529d101a1c4c7e8aff1e967bcdcbc5,equity,TRQ,Turquoise Hill Resources Ltd,TSX,CAD,
sec-s-ab6f810332b242bab0b0666b899ced5c,equity,THP,Totally Hip Technologies Inc.,TSX-V,CAD,
sec-s-0a7719b8e58d4ca09702111bffc8e2a2,equity,HLS,Hls Therapeutics Inc.,TSX,CAD,"Healthcare, Pharmaceuticals"
