,security_type,symbol,name,primary_exchange,currency,sector
sec-s-e60fa9ad88fc4ed7a28fa9344f051503,equity,IOSP,Innospec Inc,NASDAQ,USD,"Manufacturing, Materials"
sec-s-b06b99a30eea4d35b270f01e3969c544,equity,IONM,Assure Holdings Corp,NASDAQ,USD,
sec-s-80f61badb3094f89a1f9a1f24bc38813,equity,IBCP,"Independent Bank Corporation (Ionia, MI)",NASDAQ,USD,"Finance, Banking"
sec-s-b9975bff83ee4546aaa5ab662ba882a5,equity,IPW,iPower Inc,NASDAQ,USD,
sec-s-4696e3b5be8943eea4c7dc6580993b46,equity,IPGP,IPG Photonics Corp,NASDAQ,USD,"Fractional Trading, Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-e172db6130b34879a86c75195dab11f5,equity,IPAR,Inter Parfums Inc.,NASDAQ,USD,"Manufacturing, Fashion and Jewelry, Consumer Products"
sec-s-1ab0150f7edc4b5db3e5ef9ebbb25d41,equity,IPHA,Innate Pharma,NASDAQ,USD,
sec-s-da7cd4a3147c4272a71a3c159312450d,equity,IPSC,Century Therapeutics Inc,NASDAQ,USD,
sec-s-d22dbd175e894401aaa54bf5cf70de4e,equity,IQ,iQIYI Inc,NASDAQ,USD,"Software, Internet, Technology"
sec-s-4f90af6a26604b77aced3423c4d6c7f1,equity,IRDM,Iridium Communications Inc,NASDAQ,USD,"Telecommunications, Internet, Technology"
sec-s-87389c761ced4f77ad7e6c3b0d762964,equity,IRTC,iRhythm Technologies Inc,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-65d15049ea084176ab3442e0f8ffdcfe,equity,IRBT,Irobot Corp,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-5e4e091882d44b07828f58ba3f005e46,equity,IRCP,Irsa Propiedades Comerciales S.A.,NASDAQ,USD,
sec-s-8c8abd161a58446cbacf551ef348f2d3,equity,IRIX,IRIDEX Corp.,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-9325a4ec7d8b4b5d93945d17ad8b7f7c,equity,IRWD,Ironwood Pharmaceuticals Inc.,NASDAQ,USD,"Healthcare, Pharmaceuticals, Biotech"
sec-s-da04162ba5a74af5a6efc61b437559e0,equity,ISO,IsoPlexis Corp,NASDAQ,USD,
sec-s-1cae00c1f68b44ec9f90de81896561f0,equity,ISEE,IVERIC bio Inc,NASDAQ,USD,
sec-s-42b15d579a194976b1f5edfce4a0b34f,equity,ISRG,Intuitive Surgical Inc,NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-75be2fd68d084ce0bebc3f7748a2d3fd,equity,ISSC,Innovative Solutions And Support Inc,NASDAQ,USD,
sec-s-abffcf815e224fdb98a36d278e5850ad,equity,ISIG,"Insignia Systems, Inc.",NASDAQ,USD,
sec-s-844d42c132fd41d898d22a99d8e573b7,equity,ISBC,Investors Bancorp,NASDAQ,USD,"Finance, Banking"
sec-s-aa7bdd1ef0fe49e4acfbb3a2de654ed4,equity,ITRI,Itron Inc.,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-514513b2e3244af3a367ec00b35d09e4,equity,ITI,Iteris Inc.,NASDAQ,USD,"Electronics, Consulting, Software, Internet, Technology"
sec-s-ac28a3341fd74980871a0cc6e1d96b27,equity,ITIC,Investors Title Co.,NASDAQ,USD,
sec-s-9bbc17ba5fff428493fc4c01f9a03fe1,equity,IVAC,"Intevac, Inc.",NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-1cae00c1f68b44ec9f90de81896561f0,equity,ISEE,IVERIC bio Inc,NASDAQ,USD,
sec-s-74ffd8ea910b4994abc76780007caf86,equity,IZEA,IZEA Worldwide Inc,NASDAQ,USD,
sec-s-4cb34ab704264cd6ba7b8f8db53635a7,equity,JACK,"Jack In The Box, Inc.",NASDAQ,USD,"Food, Restaurants, Retail"
sec-s-eb45142fb0fe442d80bf78fc5d024020,equity,JANX,Janux Therapeutics Inc,NASDAQ,USD,
sec-s-05c8378463e4487080b1a0d4facf1fdc,equity,JAMF,Jamf Holding Corp,NASDAQ,USD,
sec-s-e320d925c886462ba19c841d1eb3dd22,equity,JAZZ,Jazz Pharmaceuticals plc,NASDAQ,USD,
sec-s-3615981301274d3dba0d186d4340c4e8,equity,JAGX,Jaguar Health Inc.,NASDAQ,USD,
sec-s-4fc8677e191441b9b5aa9222716730b4,equity,JAKK,Jakks Pacific Inc.,NASDAQ,USD,
sec-s-b0bb00f122434d07a2dad74a0ce5209f,equity,JAN,JanOne Inc,NASDAQ,USD,"Energy, Clean Energy"
sec-s-c3ec4569988047feac2e11d55758f7e8,equity,JRVR,James River Group Holdings Ltd,NASDAQ,USD,"Finance, Insurance"
sec-s-28b6a5cb35064c27be07eb5282d0f325,equity,JKHY,"Jack Henry & Associates, Inc.",NASDAQ,USD,"Finance, Software, Internet, Technology"
sec-s-bc861caee1504456a39f540abd784afb,equity,JBHT,"J.B. Hunt Transport Services, Inc.",NASDAQ,USD,"Logistics, Transportation"
sec-s-609feb5c262f4e1cae1af3def9da44ee,equity,JBSS,Sanfilippo(John B),NASDAQ,USD,"Food, Manufacturing, Consumer Products"
sec-s-c167510526d245f0b839cc304ff3ddc0,equity,JCS,Communications Systems Inc.,NASDAQ,USD,
sec-s-f197a772fbf64b2ca4916bc3285a1cc1,equity,JD,JD.com Inc.,NASDAQ,USD,"Fractional Trading, Retail, Entertainment and Media, Software, Internet, Technology"
sec-s-3450a5c8f4914dd4a2655f17e76be466,equity,JJSF,J&J Snack Foods Corp,NASDAQ,USD,"Food, Manufacturing, Consumer Products"
sec-s-28b6a5cb35064c27be07eb5282d0f325,equity,JKHY,"Jack Henry & Associates, Inc.",NASDAQ,USD,"Finance, Software, Internet, Technology"
sec-s-c5a06103c3af49b482b244e816283a3a,equity,CJJD,China Jo-Jo Drugstores Inc.,NASDAQ,USD,
sec-s-5ececa386b1f4d5cbd3be9fcc58146b6,equity,JOUT,Johnson Outdoors Inc (Class A),NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-67e96b977f104409a1f070f025635312,equity,JOAN,Joann Inc.,NASDAQ,USD,
sec-s-ecbe7fb51ce84d60b0bb6bd345e5459b,equity,JOBS,51Job Inc.,NASDAQ,USD,"Consulting, Software, Internet, Technology"
sec-s-ff6d7f164fc84201b03ee05138d6c8ac,equity,YY,JOYY Inc,NASDAQ,USD,
sec-s-77ae99a8458c452b928c65cf6e2f2681,equity,DJCO,Daily Journal Corporation,NASDAQ,USD,
sec-s-609feb5c262f4e1cae1af3def9da44ee,equity,JBSS,Sanfilippo(John B),NASDAQ,USD,"Food, Manufacturing, Consumer Products"
sec-s-f2f22c6dfac547d6b12cd55dfa785589,equity,PZZA,"Papa John`s International, Inc.",NASDAQ,USD,"Food, Restaurants, Retail"
sec-s-a87e8757304f4f139f3e57530938c1e5,equity,LJPC,LA Jolla Pharma,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-c3ec4569988047feac2e11d55758f7e8,equity,JRVR,James River Group Holdings Ltd,NASDAQ,USD,"Finance, Insurance"
sec-s-28917ca6712f4c9898e9c2ee3c546885,equity,JVA,Coffee Holding Co Inc,NASDAQ,USD,"Food, Manufacturing, Consumer Products"
sec-s-ee7875c5d19f4bf09b10d050ebbf26c6,equity,KALA,Kala Pharmaceuticals Inc.,NASDAQ,USD,"Healthcare, Pharmaceuticals, Biotech"
sec-s-e92dd73027cf48dd8449795f3b3d3efd,equity,KALV,KalVista Pharmaceuticals Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-aa8e78841555459fbcd79ef1f9883c1d,equity,KALU,Kaiser Aluminium Corporation,NASDAQ,USD,"Manufacturing, Materials"
sec-s-dc0160176f2d4ac489729027f84aaf8a,equity,KAVL,Kaival Brands Innovations Group Inc,NASDAQ,USD,
sec-s-c41496459e3743c8a7bd30555f5135f3,equity,KPTI,Karyopharm Therapeutics Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-03155e69ae2a4bd394784cfe9bd9c9fa,equity,KPLT,Katapult Holdings Inc,NASDAQ,USD,
sec-s-0434dd2438034bfb9c465b8e00a63479,equity,KZIA,Kazia Therapeutics Limited,NASDAQ,USD,
sec-s-038835ab4e534285a40086c53a6f3866,equity,KNDI,Kandi Technologies Group Inc,NASDAQ,USD,"Manufacturing, Engineering, Transportation, Automotive"
sec-s-9fa81d697e484e5b9a506cf59bc29e64,equity,KLTR,Kaltura Inc,NASDAQ,USD,
sec-s-5f0c92803f17444a93a7a62bfbbdb532,equity,KBAL,"Kimball International, Inc. (Class B)",NASDAQ,USD,"Manufacturing, Machinery, Engineering"
sec-s-47ed2031852c4e138491498d811e718c,equity,KDP,Keurig Dr Pepper Inc,NASDAQ,USD,"Food, Manufacturing"
sec-s-d74cf5d95833486d98540b8eb207dcff,equity,KDNY,Chinook Therapeutics Inc.,NASDAQ,USD,
sec-s-8ef10c79dc9444b3bcd75eeb59cf908a,equity,KE,Kimball Electronics Inc,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-79114b45ff6e4e60ac7e138ce468100f,equity,KEQU,Kewaunee Scientific Corporation,NASDAQ,USD,
sec-s-2b745ff8326446e39e1bcea35164d722,equity,KELYA,Kelly Services Inc.,NASDAQ,USD,Consulting
sec-s-47ed2031852c4e138491498d811e718c,equity,KDP,Keurig Dr Pepper Inc,NASDAQ,USD,"Food, Manufacturing"
sec-s-d44832ae44ef47ef8b19c9f1a947d107,equity,KTCC,Key Tronic Corp.,NASDAQ,USD,
sec-s-c2686c1061ff47f3b1fd6e75f069913a,equity,BKYI,Bio- Key International Inc.,NASDAQ,USD,
sec-s-33df353f471945759924162041090a42,equity,KRNY,Kearny Financial Corp.,NASDAQ,USD,"Finance, Banking"
sec-s-8205d782de774035963902cf452b0b50,equity,KFRC,Kforce Inc.,NASDAQ,USD,"Consulting, Technology"
sec-s-d14bb384722d46c99746aaf21dc6552b,equity,KHC,Kraft Heinz Co,NASDAQ,USD,"Fractional Trading, Food, Manufacturing, Consumer Products"
sec-s-04ae69ba0acd407c82f9998b5f5c99ca,equity,KINS,Kingstone Cos. Inc,NASDAQ,USD,Finance
sec-s-442c7e39fce2421f936e9c7922b5c431,equity,KIRK,Kirkland`s Inc,NASDAQ,USD,"Retail, Consumer Products"
sec-s-5f0c92803f17444a93a7a62bfbbdb532,equity,KBAL,"Kimball International, Inc. (Class B)",NASDAQ,USD,"Manufacturing, Machinery, Engineering"
sec-s-8ef10c79dc9444b3bcd75eeb59cf908a,equity,KE,Kimball Electronics Inc,NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-0f6d9bd735ee4d5fa6a152882ac43e13,equity,KTRA,Kintara Therapeutics Inc,NASDAQ,USD,
sec-s-11aee745f33c4545879345ddf8e41d0f,equity,KPRX,Kiora Pharmaceuticals Inc.,NASDAQ,USD,
sec-s-a5a13958628e4838919e2e77489650d7,equity,PIK,Kidpik Corp,NASDAQ,USD,
sec-s-0d3860b4ce0a46a3ab09bfd31164d586,equity,KLAC,KLA Corp.,NASDAQ,USD,"Fractional Trading, Manufacturing, Electronics, Engineering, Technology"
sec-s-5d7fb31657474993ab4bf5c4cb7d1eee,equity,KLXE,KLX Energy Services Holdings Inc,NASDAQ,USD,
sec-s-435d67bdb30e489ab0478da7334d515d,equity,KLIC,"Kulicke & Soffa Industries, Inc.",NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-9fa81d697e484e5b9a506cf59bc29e64,equity,KLTR,Kaltura Inc,NASDAQ,USD,
sec-s-bc4bd8d5af57434589790ed6644f4ce6,equity,KNBE,KnowBe4 Inc (Class A),NASDAQ,USD,
sec-s-038835ab4e534285a40086c53a6f3866,equity,KNDI,Kandi Technologies Group Inc,NASDAQ,USD,"Manufacturing, Engineering, Transportation, Automotive"
sec-s-5d9314e255994a11820aeda74dfe452d,equity,KOPN,Kopin Corp.,NASDAQ,USD,"Manufacturing, Electronics, Semiconductors"
sec-s-8cf33eb5651948438ad31b266ef56511,equity,KOSS,Koss Corp,NASDAQ,USD,"Manufacturing, Electronics, Consumer Products, Technology"
sec-s-c41496459e3743c8a7bd30555f5135f3,equity,KPTI,Karyopharm Therapeutics Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-03155e69ae2a4bd394784cfe9bd9c9fa,equity,KPLT,Katapult Holdings Inc,NASDAQ,USD,
sec-s-11aee745f33c4545879345ddf8e41d0f,equity,KPRX,Kiora Pharmaceuticals Inc.,NASDAQ,USD,
sec-s-33df353f471945759924162041090a42,equity,KRNY,Kearny Financial Corp.,NASDAQ,USD,"Finance, Banking"
sec-s-b72f7144755040f28550062ab7ccf659,equity,KRMD,Repro Medsystems Inc.,NASDAQ,USD,
sec-s-d14bb384722d46c99746aaf21dc6552b,equity,KHC,Kraft Heinz Co,NASDAQ,USD,"Fractional Trading, Food, Manufacturing, Consumer Products"
sec-s-e9000509c0194fe69e2c8125623866e6,equity,DNUT,Krispy Kreme Inc,NASDAQ,USD,
sec-s-951c0f69e97e4c378be36f7b7ea8149f,equity,KTOS,Kratos Defense & Security Solutions Inc.,NASDAQ,USD,"Aerospace and Defence, Consulting, Software, Technology"
sec-s-d44832ae44ef47ef8b19c9f1a947d107,equity,KTCC,Key Tronic Corp.,NASDAQ,USD,
sec-s-0f6d9bd735ee4d5fa6a152882ac43e13,equity,KTRA,Kintara Therapeutics Inc,NASDAQ,USD,
sec-s-951c0f69e97e4c378be36f7b7ea8149f,equity,KTOS,Kratos Defense & Security Solutions Inc.,NASDAQ,USD,"Aerospace and Defence, Consulting, Software, Technology"
sec-s-435d67bdb30e489ab0478da7334d515d,equity,KLIC,"Kulicke & Soffa Industries, Inc.",NASDAQ,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-c7a6e4e7557b42b3ac9725a47ab6549b,equity,KVHI,"KVH Industries, Inc.",NASDAQ,USD,
sec-s-b1be2a492ea440f7bd612a6949be1572,equity,RBCAA,"Republic Bancorp, Inc. KY (Class A)",NASDAQ,USD,
sec-s-0434dd2438034bfb9c465b8e00a63479,equity,KZIA,Kazia Therapeutics Limited,NASDAQ,USD,
sec-s-a87e8757304f4f139f3e57530938c1e5,equity,LJPC,LA Jolla Pharma,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-0e03a34085fd44ab95dbcfabc46ccb84,equity,LARK,Landmark Bancorp Inc,NASDAQ,USD,
sec-s-eeac9dc18b554bd78b588a67ef0fdaa9,equity,LAND,Gladstone Land Corp,NASDAQ,USD,
sec-s-ca3deac10bab4130a8b6c7f86699a0a3,equity,LANC,Lancaster Colony Corp.,NASDAQ,USD,"Food, Manufacturing, Consumer Products"
sec-s-9b5dd6636e6b4051bca2c4eb1c1128a6,equity,LAWS,Lawson Products Inc.,NASDAQ,USD,"Manufacturing, Electronics, Retail, Consumer Products"
sec-s-1d353cfd8b7a4d00bd0ddbed9f32fefd,equity,LABP,Landos Biopharma Inc,NASDAQ,USD,
sec-s-24441ed833594cd4bbb3c48592654986,equity,LAMR,Lamar Advertising Co (Class A),NASDAQ,USD,Advertising and Marketing
sec-s-be5bc5f9dd554dd785831c1041cc5b05,equity,LAUR,Laureate Education Inc,NASDAQ,USD,
sec-s-945ff2f487e8455b98a74b663bf3415c,equity,LAKE,Lakeland Inds,NASDAQ,USD,
sec-s-02b989601b0e4ccfa62f7ad96c8ee07c,equity,LAZR,Luminar Technologies Inc (Class A),NASDAQ,USD,
sec-s-2083e4bc7e434b7abda479a98daac156,equity,LBAI,"Lakeland Bancorp, Inc.",NASDAQ,USD,"Finance, Banking"
sec-s-49a0ad121fc2491db9874316def61a79,equity,PRPH,ProPhase Labs Inc,NASDAQ,USD,
sec-s-5d40cea6d4444b8db77e2598a064a3a4,equity,LSTR,Landstar System Inc.,NASDAQ,USD,"Logistics, Transportation"
sec-s-e9bfe596ce494ee8aa029dc723a22b39,equity,RKLB,Rocket Lab USA Inc,NASDAQ,USD,
sec-s-0488d3015d40451a9e8cde821b24da29,equity,LSCC,Lattice Semiconductor Corp.,NASDAQ,USD,"Manufacturing, Semiconductors, Software, Engineering, Technology"
sec-s-7c83a1f0c4d84f01a53a24d2992d13dd,equity,LE,"Lands` End, Inc.",NASDAQ,USD,"Apparel and Footwear, Retail, Software, Fashion and Jewelry, Consumer Products, Internet, Technology"
sec-s-b06efdcae03645129c20f4c712c89e84,equity,LTRX,Lantronix Inc,NASDAQ,USD,"Electronics, Software, Internet, Technology"
sec-s-b2d5e9c2a8124944802cb3faf26dcf5a,equity,MLAB,"Mesa Laboratories, Inc.",NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-91eb64bef6fa42c883a1f93e8644e624,equity,LNTH,Lantheus Holdings Inc.,NASDAQ,USD,
sec-s-c0f45cff096846d29cda59c004bb6ff8,equity,SLAB,Silicon Laboratories Inc.,NASDAQ,USD,"Manufacturing, Semiconductors, Engineering, Technology"
sec-s-d2247d26057d4e779ef3d73deba054ea,equity,IDXX,IDEXX Laboratories Inc.,NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-e95695bc7fb84708a8b52be91562401b,equity,LTCH,Latch Inc,NASDAQ,USD,
sec-s-2083e4bc7e434b7abda479a98daac156,equity,LBAI,"Lakeland Bancorp, Inc.",NASDAQ,USD,"Finance, Banking"
sec-s-08b1b1f00f834f4592a4c5cea1885afc,equity,LBRDK,Liberty Broadband Corp (Series C),NASDAQ,USD,"Telecommunications, Internet, Technology"
sec-s-64e4a992dbab45beb10d60796e7ec84f,equity,LBTYA,Liberty Global plc (Class A),NASDAQ,USD,
sec-s-fd7c6521d45547978f25e0034714a48d,equity,LBRDA,Liberty Broadband Corporation,NASDAQ,USD,"Telecommunications, Internet, Technology"
sec-s-71981a54e76645d992d5cd79cf77cb14,equity,LBTYK,Liberty Global plc (Class C),NASDAQ,USD,
sec-s-f18114cfcdf24790bb8f5ec743525f7a,equity,LCNB,LCNB Corp,NASDAQ,USD,"Finance, Banking"
sec-s-1bd9f622bcde48c9a35b4ac78e52cdc1,equity,LCUT,"Lifetime Brands, Inc.",NASDAQ,USD,
sec-s-05bd216dc4444e32a3a4a4d3982991bb,equity,LCID,Lucid Group Inc,NASDAQ,USD,Fractional Trading
sec-s-7c83a1f0c4d84f01a53a24d2992d13dd,equity,LE,"Lands` End, Inc.",NASDAQ,USD,"Apparel and Footwear, Retail, Software, Fashion and Jewelry, Consumer Products, Internet, Technology"
sec-s-af387e6595804fa8a4dd341a304cc33e,equity,LEE,"Lee Enterprises, Inc.",NASDAQ,USD,
sec-s-90189a0d13a1437f9aad8ff3d192a145,equity,LEGH,Legacy Housing Corp,NASDAQ,USD,
sec-s-66fcbb2bc4864e7c98fee3df18034b9c,equity,LEDS,Semileds Corp,NASDAQ,USD,"Manufacturing, Electronics, Engineering, Technology"
sec-s-4a5fad9ab699474ba6ef11059274c808,equity,LECO,"Lincoln Electric Holdings, Inc.",NASDAQ,USD,"Manufacturing, Machinery, Engineering"
sec-s-3fec7139deae4c258542a0643883a939,equity,LNSR,LENSAR Inc,NASDAQ,USD,
sec-s-77f44b061faf4e9b913821e120116216,equity,TREE,Lendingtree Inc.,NASDAQ,USD,"Fractional Trading, Finance"
sec-s-720c992c80744a6caa2aae0eb513fa56,equity,WLFC,Willis Lease Finance Corporation,NASDAQ,USD,
sec-s-734d651d6a534c07be904d820f03a06c,equity,LFLY,Leafly Holdings Inc,NASDAQ,USD,
sec-s-c2b028393c654ca9a4b057ea45eb88f8,equity,GLPI,Gaming and Leisure Properties Inc,NASDAQ,USD,"Real Estate, Finance"
sec-s-0eafa5e6f0e24b398f37e183b9e151dc,equity,LXRX,Lexicon Pharmaceuticals Inc.,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-7e3f65c0d1c14804aee2841fbf46e2a2,equity,LPTX,Leap Therapeutics Inc,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-34a55a0df65942589899095912c25687,equity,OCSL,Oaktree Specialty Lending Corp,NASDAQ,USD,Finance
sec-s-cb29e8d0f0754a17893e0b378ad6dcb0,equity,LFVN,Lifevantage Corporation,NASDAQ,USD,"Manufacturing, Healthcare, Pharmaceuticals"
sec-s-6eb194567d344ee599e47d8c6264dbfe,equity,LFUS,"Littelfuse, Inc.",NASDAQ,USD,"Fractional Trading, Manufacturing, Electronics, Engineering, Technology"
sec-s-734d651d6a534c07be904d820f03a06c,equity,LFLY,Leafly Holdings Inc,NASDAQ,USD,
sec-s-6d4518e54e9943d79e81159906f3e01d,equity,LFMD,LifeMD Inc,NASDAQ,USD,
sec-s-8304edd81f8f4a88be0e42693d2ef0fa,equity,LFST,LifeStance Health Group Inc,NASDAQ,USD,
sec-s-2154f7eb6fc5408295f6066f9257433a,equity,LGIH,LGI Homes Inc,NASDAQ,USD,"Manufacturing, Construction, Real Estate"
sec-s-06d77c6b7d614679b23b17b1e628cc57,equity,LGVN,Longeveron Inc (Class A),NASDAQ,USD,
sec-s-a6aa36140b884e72a0fabbcb17f0262e,equity,LGND,Ligand Pharmaceuticals Incorporated,NASDAQ,USD,"Fractional Trading, Manufacturing, Healthcare, Biotech"
sec-s-a25af6a290ba415080422043274542c9,equity,LGMK,LogicMark Inc,NASDAQ,USD,
sec-s-04f818c85d2744cca4bff4d7bcff71bd,equity,LHCG,LHC Group Inc.,NASDAQ,USD,Healthcare
sec-s-9fb7636d92f24c12b31d536034b3075f,equity,LHDX,Lucira Health Inc,NASDAQ,USD,
sec-s-aaff46e01b5d46a1ade989d2a9dc100f,equity,LI,Li Auto Inc,NASDAQ,USD,
sec-s-647139dd458242d285c672bb82229c45,equity,SEED,Origin Agritech Li,NASDAQ,USD,
sec-s-10ed036c701c4e7e8c7c64b9c7c643d0,equity,LINC,Lincoln Educational Services Corp,NASDAQ,USD,
sec-s-39535ae70c96409991ed2e937d6fd5aa,equity,LIVE,Live Ventures Inc,NASDAQ,USD,
sec-s-b7763f786d454cfda7edeafb51ef6df1,equity,LIXT,Lixte Biotechnology Holdings Inc,NASDAQ,USD,
sec-s-812772bb85b64852ae60dfd8721cd6ec,equity,LIVN,LivaNova PLC,NASDAQ,USD,
sec-s-e73d4eb33bd34f27b6539b5e397c0e2b,equity,LIQT,LiqTech International Inc,NASDAQ,USD,"Manufacturing, Automotive"
sec-s-4a3a586a6e55498eb272c967ee3062f0,equity,LILA,Liberty Latin America Ltd (Class A),NASDAQ,USD,"Telecommunications, Entertainment and Media, Internet"
sec-s-549cc14280e244aa9e788dffad72120d,equity,LILAK,Liberty Latin America Ltd (Class C),NASDAQ,USD,"Telecommunications, Entertainment and Media, Internet"
sec-s-c155e7e9979f46ef885dd435fdff434b,equity,LITE,Lumentum Holdings Inc,NASDAQ,USD,"Telecommunications, Mobile, Manufacturing, Internet, Technology"
sec-s-3fb5e1241eb34c369ce648d5590bb01a,equity,LIFE,Atyr Pharma Inc.,NASDAQ,USD,"Healthcare, Biotech"
sec-s-173d15aa5ce647a784688feaeda01e9e,equity,HTHT,Huazhu Group Limited,NASDAQ,USD,
sec-s-2ae62b91f44b4fd4ba5360af8a686547,equity,IART,Integra Lifesciences Holdings Corp,NASDAQ,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-08b1b1f00f834f4592a4c5cea1885afc,equity,LBRDK,Liberty Broadband Corp (Series C),NASDAQ,USD,"Telecommunications, Internet, Technology"
sec-s-0c5cfc6027f94cdd8a368b2448755811,equity,LWLG,Lightwave Logic Inc,NASDAQ,USD,
sec-s-443f7f817fc34500a21996800ec87ccc,equity,ATNF,180 Life Sciences Corp,NASDAQ,USD,
sec-s-46ebb563afae4e878c92601b084a071c,equity,FWONA,Tracking Stock -Liberty Formula 1 Series A,NASDAQ,USD,Entertainment and Media
sec-s-51343d0c0db741cf98cea012c67e64f9,equity,LMNR,Limoneira Co,NASDAQ,USD,"Agriculture, Biotech"
sec-s-54b29c08da5c425799515416f57094c8,equity,SLS,SELLAS Life Sciences Group Inc,NASDAQ,USD,
sec-s-64e4a992dbab45beb10d60796e7ec84f,equity,LBTYA,Liberty Global plc (Class A),NASDAQ,USD,
sec-s-3784398e852640edbed564583b3b7788,equity,LPSN,Liveperson Inc,NASDAQ,USD,"Mobile, Software, Internet, Technology"
sec-s-de614447cc244bc4aa2aaa7c1e6f4952,equity,LPTH,"Lightpath Technologies, Inc. (Class A)",NASDAQ,USD,"Manufacturing, Electronics, Engineering, Technology"
sec-s-de97911b61274766bd2a6a2df51d34e3,equity,USLM,United States Lime & Minerals Inc.,NASDAQ,USD,
sec-s-e32505642171454dac674883b90eb28d,equity,LWAY,"Lifeway Foods, Inc.",NASDAQ,USD,"Food, Manufacturing"
sec-s-f5262ff231dc4a66b8b624b5e5b27f8b,equity,NWLI,National Western Life Group Inc (Class A),NASDAQ,USD,
sec-s-fa63831c7fe04dd3a6bea84770199168,equity,RSLS,ReShape Lifesciences Inc.,NASDAQ,USD,
sec-s-fd7c6521d45547978f25e0034714a48d,equity,LBRDA,Liberty Broadband Corporation,NASDAQ,USD,"Telecommunications, Internet, Technology"
sec-s-a87e8757304f4f139f3e57530938c1e5,equity,LJPC,LA Jolla Pharma,NASDAQ,USD,"Manufacturing, Healthcare, Biotech"
sec-s-7be149df07df4e01a94bf739ecc669f7,equity,LKQ,LKQ Corp,NASDAQ,USD,"Manufacturing, Automotive"
sec-s-0b97ec6182b344bb9fb0b28bcc149ae7,equity,LKCO,Luokung Technology Corp,NASDAQ,USD,
sec-s-be61c748e014499bbdd3d302b6ad17a4,equity,LKFN,Lakeland Financial Corp.,NASDAQ,USD,"Finance, Banking"
sec-s-ddee0354fa12478bbfdf4a4652e7f17c,equity,LLNW,Limelight Networks Inc.,NASDAQ,USD,"Entertainment and Media, Software, Internet, Technology"
sec-s-53eb312c3e8046d8a8fd4cb02ec23daa,equity,GYRO,Gyrodyne LLC,NASDAQ,USD,
sec-s-51343d0c0db741cf98cea012c67e64f9,equity,LMNR,Limoneira Co,NASDAQ,USD,"Agriculture, Biotech"
sec-s-7ef72157788c4e0abb740fa23cb8b24b,equity,LMST,Limestone Bancorp Inc,NASDAQ,USD,
sec-s-aca2a2dab8274834a3e7b09700aa12b6,equity,LMNL,Liminal Biosciences Inc,NASDAQ,USD,
sec-s-3fec7139deae4c258542a0643883a939,equity,LNSR,LENSAR Inc,NASDAQ,USD,
sec-s-91eb64bef6fa42c883a1f93e8644e624,equity,LNTH,Lantheus Holdings Inc.,NASDAQ,USD,
sec-s-9b92496dbbfd4a34a36d843a09db1ad6,equity,LNT,Alliant Energy Corp.,NASDAQ,USD,"Energy, Oil and Gas, Utilities"
sec-s-b4b7ae934ffe4baca00c624525975df7,equity,LNDC,Landec Corp.,NASDAQ,USD,"Manufacturing, Engineering, Materials"
sec-s-ef88a3084617433db98c3148903d9ca6,equity,GLNG,Golar Lng,NASDAQ,USD,"Oil and Gas, Logistics, Transportation"
sec-s-69003d515c8248b28d5305363b44ca82,equity,LOGI,Logitech International S.A.,NASDAQ,USD,"Manufacturing, Electronics, Consumer Products, Technology"
sec-s-b73249b5569d48938905ce4573bc0657,equity,LOOP,Loop Industries Inc,NASDAQ,USD,"Telecommunications, Mobile, Manufacturing, Internet, Technology"
sec-s-529595fac0f44e86af57aa63e300311f,equity,LOV,Spark Networks SE,NASDAQ,USD,"Software, Internet, Technology"
sec-s-c6c5895c3c4f4301af1680457aadf96d,equity,LOTZ,CarLotz Inc (Class A),NASDAQ,USD,
