,security_type,symbol,name,primary_exchange,currency,sector
sec-s-158ffc2619b14d199a8d539162a6e781,equity,PVH,PVH Corp,NYSE,USD,"Apparel and Footwear, Fashion and Jewelry, Consumer Products"
sec-s-1bdf5892675f4253a44918e3394c6675,equity,PW,Power REIT,NYSE,USD,"Real Estate, Finance"
sec-s-ff97d160eba043e9ba730c81ee3ba032,equity,PWSC,"PowerSchool Holdings, Inc. Class A",NYSE,USD,
sec-s-2138121a436b46ac8eb6127c2b3218b9,equity,PWR,"Quanta Services, Inc.",NYSE,USD,"Construction, Engineering"
sec-s-1ae9e04c88a546aba71c3e1e0a6c1b74,equity,PXD,Pioneer Natural Resources Co.,NYSE,USD,"Fractional Trading, Energy, Oil and Gas"
sec-s-26944bcbcdd84b93bd8628602587803f,equity,PZN,Pzena Investment Management Inc (Class A),NYSE,USD,Finance
sec-s-a20c2f1bef89446ba729328e5f68eb5a,equity,PZG,Paramount Gold Nevada Corp,NYSE,USD,"Mining, Materials"
sec-s-73b81402389e4c92ba39cfcf3a7a0081,equity,QD,Qudian Inc,NYSE,USD,"Software, Internet, Technology"
sec-s-ce28acecb05a4396bb97a620f0076d9e,equity,QGEN,Qiagen NV,NYSE,USD,
sec-s-ce28acecb05a4396bb97a620f0076d9e,equity,QGEN,Qiagen NV,NYSE,USD,
sec-s-ad9b7c5d70f04590ba0f9afe671027dd,equity,QS,QuantumScape Corp (Class A),NYSE,USD,
sec-s-c20dd926accb4569b5d06369556fc8f4,equity,QUAD,Quad/Graphics Inc (Class A),NYSE,USD,"Entertainment and Media, Logistics, Materials"
sec-s-24c8aec83c784575a5bfd7055f5c9d08,equity,NX,Quanex Building Products Corp,NYSE,USD,"Manufacturing, Machinery, Construction"
sec-s-4d9b18fa4f234eed8e0cdf5bbc27ed81,equity,MYN,BlackRock MuniYield New York Quality Fund Inc,NYSE,USD,Finance
sec-s-578e1f4bf4a748e092a7323e7501fd5f,equity,KWR,Quaker Houghton,NYSE,USD,"Manufacturing, Materials"
sec-s-62d9d8d2f94a400eae1483299a122c17,equity,NPV,Nuveen Virginia Quality Municipal Income Fund,NYSE,USD,
sec-s-64e665edf26d4bd9a90af07e98db92d5,equity,NAD,Nuveen Quality Municipal Income Fund,NYSE,USD,Finance
sec-s-34d60d4ee8644357a2af397bad7e77ad,equity,MUC,BlackRock MuniHoldings California Quality Fund Inc,NYSE,USD,Finance
sec-s-eb901413e5044f4d9db6a7cc960e4fb2,equity,SQM,Sociedad Quimica Y Minera de Chile S.A.,NYSE,USD,"Manufacturing, Agriculture, Materials"
sec-s-887c80a221eb47c5b9669276fd024c95,equity,MPA,Blackrock Muniyield Pa Quality Fund,NYSE,USD,
sec-s-7825c4b74b1f48fd8018a35ee5ba2a4c,equity,DGX,Quest Diagnostics Incorporated,NYSE,USD,"Consulting, Healthcare, Pharmaceuticals"
sec-s-73b81402389e4c92ba39cfcf3a7a0081,equity,QD,Qudian Inc,NYSE,USD,"Software, Internet, Technology"
sec-s-66bdf02e68884014a9ddc25b577c3068,equity,NMT,Nuveen Massachusetts Quality Municipal Income Fund,NYSE,USD,
sec-s-a6a400fa7daa4c1e95a88df67ab59236,equity,NUO,Nuveen Ohio Quality Municipal Income Fund,NYSE,USD,Finance
sec-s-973ff2a700124d71b48f427717d39a21,equity,NKG,Nuveen Georgia Quality Municipal Income Fund,NYSE,USD,
sec-s-07ccc5010726493e834f71d798ba107d,equity,RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",NYSE,USD,Finance
sec-s-000506168e7945b0bc40c3522113b6cb,equity,NAN,Nuveen New York Quality Municipal Income Fund,NYSE,USD,
sec-s-62d994d734bd48faa64158ce70f9d534,equity,MQT,BlackRock MuniYield Quality Fund II Inc,NYSE,USD,Finance
sec-s-650403f2d018436bb92ed9958411dab6,equity,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,NYSE,USD,Finance
sec-s-35ce22989a8240ef8ad880cab821e19c,equity,NAZ,Nuveen Arizona Quality Municipal Income Fund,NYSE,USD,
sec-s-47e8e7dd2d4f426ab78238e31dd06ff2,equity,MHN,BlackRock MuniHoldings New York Quality Fund Inc,NYSE,USD,Finance
sec-s-9fea4e146228472dad4a078ff1dad177,equity,RMED,Ra Medical Systems Inc,NYSE,USD,
sec-s-d46b412967ae44bd8895b3030b5f4ee3,equity,RAD,Rite Aid Corp.,NYSE,USD,"Healthcare, Pharmaceuticals, Retail, Consumer Products"
sec-s-a3d9febeb22043a7af646e73df331b00,equity,RAMP,LiveRamp Holdings Inc,NYSE,USD,
sec-s-c4b72ac3d76a433e9991d854690a82aa,equity,RACE,Ferrari N.V.,NYSE,USD,Fractional Trading
sec-s-105d286c2cf64398b846fa9b98cdfd49,equity,RYAM,Rayonier Advanced Materials Inc,NYSE,USD,"Manufacturing, Materials"
sec-s-0c5a1064b20844a5ac28dfb1927bb5f2,equity,RRC,Range Resources Corp,NYSE,USD,"Energy, Oil and Gas"
sec-s-4d4393f7b93844f3a6e861790d641167,equity,RL,Ralph Lauren Corp (Class A),NYSE,USD,"Fractional Trading, Apparel and Footwear, Retail, Fashion and Jewelry, Consumer Products"
sec-s-62d72e1de809431e99f5815c3d09f8c9,equity,RFL,Rafael Holdings Inc (Class B),NYSE,USD,
sec-s-d20407cbb151474ca2adc4f7ffb5eb24,equity,RLGT,"Radiant Logistics, Inc.",NYSE,USD,"Consulting, Logistics, Transportation"
sec-s-841cb80fb0d047d1960cc2f4fab05e0e,equity,IR,Ingersoll-Rand Inc,NYSE,USD,
sec-s-8054825159064981871f1b4218030c4b,equity,RTX,Raytheon Technologies Corporation,NYSE,USD,Fractional Trading
sec-s-8d5da16069674ff1871754961a6cf0b3,equity,TRC,Tejon Ranch Co.,NYSE,USD,"Real Estate, Finance"
sec-s-133460c4f7fb4850a3fd55985d6a2d29,equity,RYN,Rayonier Inc.,NYSE,USD,"Real Estate, Finance"
sec-s-0a374918d86d4793911e1941190aae33,equity,BIO,Bio-Rad Laboratories Inc. (Class A),NYSE,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-41f74c1c00fe42439553b734766736fb,equity,RDN,"Radian Group, Inc.",NYSE,USD,"Finance, Insurance"
sec-s-582b6300308b424aa24291717d43d9ba,equity,RJF,"Raymond James Financial, Inc.",NYSE,USD,Finance
sec-s-8b9ec2b2da2b4686ae04658af180f2c4,equity,MSN,Emerson Radio Corp,NYSE,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-b8712a1e8525470ab4deed951accd985,equity,RBLX,Roblox Corporation (Class A),NYSE,USD,Fractional Trading
sec-s-0a31195779414b009f328b10c3b23369,equity,RCL,Royal Caribbean Group,NYSE,USD,Fractional Trading
sec-s-f6fc924384554036b4474b895c8c0534,equity,RCG,RENN Fund Inc,NYSE,USD,Finance
sec-s-59a4a376db6f44f59abd878ca0ca0842,equity,RDY,Dr. Reddy`s Laboratories Ltd.,NYSE,USD,"Manufacturing, Healthcare, Pharmaceuticals, Biotech"
sec-s-41f74c1c00fe42439553b734766736fb,equity,RDN,"Radian Group, Inc.",NYSE,USD,"Finance, Insurance"
sec-s-016c4a08889e433d81f7e3b6262010b0,equity,RE,Everest Re Group Ltd,NYSE,USD,"Fractional Trading, Finance, Insurance"
sec-s-e5813b526fed4b2aae1e73eaf7948620,equity,RMAX,RE/MAX Holdings Inc (Class A),NYSE,USD,"Real Estate, Finance, Banking"
sec-s-806e6a6811254547962c2aab15235586,equity,RELX,RELX Plc,NYSE,USD,"Consulting, Technology"
sec-s-7be0a51c0e6f4dfa9b7a43d1d4ca3a15,equity,REX,Rex American Resources Corp,NYSE,USD,"Clean Energy, Materials"
sec-s-360678774af54d86af00f96abf325a99,equity,REZI,Resideo Technologies Inc,NYSE,USD,"Manufacturing, Electronics, Technology"
sec-s-4214abfe90884b9d9a9059178168e2f9,equity,REVG,REV Group Inc,NYSE,USD,"Manufacturing, Engineering, Transportation, Automotive"
sec-s-242408325a7044ed84b052a1ced49786,equity,RENN,Renren Inc,NYSE,USD,
sec-s-8cd497f9313a4731ae6f2d0232076df4,equity,REV,"Revlon, Inc. (Class A)",NYSE,USD,"Manufacturing, Fashion and Jewelry, Consumer Products"
sec-s-803da1018b984072a915af8898509f4c,equity,RES,"RPC, Inc.",NYSE,USD,"Manufacturing, Machinery, Oil and Gas, Mining, Engineering"
sec-s-60481bae6376496b9bfd5337913356b2,equity,REPX,Riley Exploration Permian Inc.,NYSE,USD,
sec-s-a43f04c6f0e14badb7bf6176c982f6b2,equity,REI,Ring Energy Inc,NYSE,USD,"Energy, Oil and Gas"
sec-s-0f859ffc743345e99fb1194613dd8c14,equity,TRGP,Targa Resources Corp,NYSE,USD,"Energy, Oil and Gas"
sec-s-117e0470db324d4291ce5b2568e0516b,equity,KRG,Kite Realty Group Trust,NYSE,USD,"Real Estate, Finance"
sec-s-154ec7c4e4b940a4a77022185a39c85f,equity,IDR,Idaho Strategic Resources Inc,NYSE,USD,
sec-s-1696d46c3c154fd6aecb9a9b3fa67857,equity,VIV,"Telefonica Brasil S.A., - ADR (Representing Ord)",NYSE,USD,
sec-s-1fa892828132433e8d62243ece16e84a,equity,NXDT,NexPoint Diversified Real Estate Trust,NYSE,USD,Finance
sec-s-25aa0a5888484363a2f11000c62f045c,equity,ACRE,Ares Commercial Real Estate Corp,NYSE,USD,Finance
sec-s-280440d4d03f4ef7bd229596c3fc7c19,equity,FDS,Factset Research Systems Inc.,NYSE,USD,"Fractional Trading, Finance"
sec-s-2ba2c100751e4905b3fba3252abdece0,equity,CNX,CNX Resources Corp,NYSE,USD,"Energy, Oil and Gas"
sec-s-0bf6ba5241614205a8f28adcf5f6df24,equity,AR,Antero Resources Corp,NYSE,USD,"Energy, Oil and Gas"
sec-s-0c5a1064b20844a5ac28dfb1927bb5f2,equity,RRC,Range Resources Corp,NYSE,USD,"Energy, Oil and Gas"
sec-s-2f68f887108f435b88d42d0edeea2da0,equity,ONL,Orion Office REIT Inc.,NYSE,USD,
sec-s-310280ed94b843b2b3a040b243f3d068,equity,CIVI,Civitas Resources Inc,NYSE,USD,"Energy, Oil and Gas"
sec-s-25ae71468b3941cfa517c5d2d8bfa94e,equity,OPTT,Ocean Power Technologies - Ordinary Shares - Reg S,NYSE,USD,
sec-s-95b10ce376c842248ec9a46b41db8d4a,equity,RF,Regions Financial Corp.,NYSE,USD,"Finance, Banking"
sec-s-62d72e1de809431e99f5815c3d09f8c9,equity,RFL,Rafael Holdings Inc (Class B),NYSE,USD,
sec-s-c5bf33f7ccf84490b49e7422e366bb52,equity,RFI,Cohen & Steers Total Return Realty Fund Inc,NYSE,USD,Finance
sec-s-75df7ff359e8476bbd4c3eab23e51aaa,equity,RGS,Regis Corp.,NYSE,USD,"Fashion and Jewelry, Consumer Products"
sec-s-6747b7bbc93f4f3493d82138720c06e3,equity,RGR,"Sturm, Ruger & Co., Inc.",NYSE,USD,"Manufacturing, Healthcare, Biotech"
sec-s-9f7889d578b144319eb77e7e5f5a76bc,equity,RGA,"Reinsurance Group Of America, Inc.",NYSE,USD,"Healthcare, Finance, Insurance"
sec-s-3b28ad0a3cd3409283e9de06afdaba36,equity,RH,RH (Class A),NYSE,USD,"Fractional Trading, Retail, Consumer Products, Materials"
sec-s-bec61e9b8861419bafb86f0fc318961b,equity,RHP,Ryman Hospitality Properties Inc.,NYSE,USD,"Real Estate, Finance"
sec-s-9eef3b4fe2494dd49b2f81fc12710909,equity,RHE,Regional Health Properties Inc.,NYSE,USD,"Real Estate, Finance"
sec-s-0558acac153744ff821996c1b49c217c,equity,RHI,Robert Half International Inc.,NYSE,USD,"Fractional Trading, Consulting"
sec-s-d3c565eb827b4f98849cf5930e27c59a,equity,RIO,Rio Tinto plc,NYSE,USD,"Fractional Trading, Mining, Materials"
sec-s-dc14469c0c704a589898220121973609,equity,RIG,Transocean Ltd,NYSE,USD,"Oil and Gas, Mining, Materials"
sec-s-359ea0882371497280ee8dccd49bc17a,equity,RNG,RingCentral Inc. (Class A),NYSE,USD,"Fractional Trading, Mobile, Software, Internet, Technology"
sec-s-60481bae6376496b9bfd5337913356b2,equity,REPX,Riley Exploration Permian Inc.,NYSE,USD,
sec-s-d46b412967ae44bd8895b3030b5f4ee3,equity,RAD,Rite Aid Corp.,NYSE,USD,"Healthcare, Pharmaceuticals, Retail, Consumer Products"
sec-s-a43f04c6f0e14badb7bf6176c982f6b2,equity,REI,Ring Energy Inc,NYSE,USD,"Energy, Oil and Gas"
sec-s-908ad0522f884d3f98a9465a57493dd5,equity,CRL,Charles River Laboratories International Inc.,NYSE,USD,"Fractional Trading, Consulting, Healthcare"
sec-s-582b6300308b424aa24291717d43d9ba,equity,RJF,"Raymond James Financial, Inc.",NYSE,USD,Finance
sec-s-150c3c1519634a63b9984286d1c66a07,equity,RKT,Class A,NYSE,USD,
sec-s-4d4393f7b93844f3a6e861790d641167,equity,RL,Ralph Lauren Corp (Class A),NYSE,USD,"Fractional Trading, Apparel and Footwear, Retail, Fashion and Jewelry, Consumer Products"
sec-s-bec4973ee6604a88aa501b453681ca97,equity,RLI,RLI Corp.,NYSE,USD,"Finance, Insurance"
sec-s-d20407cbb151474ca2adc4f7ffb5eb24,equity,RLGT,"Radiant Logistics, Inc.",NYSE,USD,"Consulting, Logistics, Transportation"
sec-s-dc002a40c8d24864b49fcb9e895c6e35,equity,RLGY,Realogy Holdings Corp,NYSE,USD,"Consulting, Real Estate, Finance, Banking"
sec-s-9fea4e146228472dad4a078ff1dad177,equity,RMED,Ra Medical Systems Inc,NYSE,USD,
sec-s-e5813b526fed4b2aae1e73eaf7948620,equity,RMAX,RE/MAX Holdings Inc (Class A),NYSE,USD,"Real Estate, Finance, Banking"
sec-s-341653031b154111a9afcee5e2cba755,equity,RMO,Romeo Power Inc (Class A),NYSE,USD,
sec-s-2a84ab40210949ea88db51a3dd7d773c,equity,RMT,Royce Micro-Cap Trust Inc.,NYSE,USD,Finance
sec-s-94c3bf5a2aad4e36b950efa6a54d99cc,equity,RMD,ResMed Inc.,NYSE,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-359ea0882371497280ee8dccd49bc17a,equity,RNG,RingCentral Inc. (Class A),NYSE,USD,"Fractional Trading, Mobile, Software, Internet, Technology"
sec-s-e7a0bec8df254a97b957b981cbae2c4b,equity,RNR,Renaissancere Holdings Ltd.,NYSE,USD,"Finance, Insurance"
sec-s-7ad0bf42602e4b84a3a22e7ccf82ca80,equity,ROG,Rogers Corp.,NYSE,USD,"Fractional Trading, Manufacturing, Electronics, Engineering, Technology"
sec-s-76783ce56b434c9cb8b0e57f06714e83,equity,ROL,"Rollins, Inc.",NYSE,USD,"Retail, Consumer Products"
sec-s-fc303507ae5d4f359edb154cf47cbfac,equity,ROK,Rockwell Automation Inc,NYSE,USD,"Fractional Trading, Manufacturing, Machinery, Engineering"
sec-s-470b9cb4c934498bad8528c6c8e540d0,equity,ROP,Roper Technologies Inc,NYSE,USD,"Fractional Trading, Manufacturing, Machinery, Engineering"
sec-s-0a31195779414b009f328b10c3b23369,equity,RCL,Royal Caribbean Group,NYSE,USD,Fractional Trading
sec-s-6249d0dd2ea943e0b69a28e37ce847ff,equity,BPT,BP Prudhoe Bay Royalty Trust,NYSE,USD,"Energy, Oil and Gas"
sec-s-d4761e2aa93e4918a27691a1e371bf82,equity,GROY,Gold Royalty Corp,NYSE,USD,
sec-s-761f007f1c074c688c44717c78b22114,equity,PHG,Royal Philips NV,NYSE,USD,"Manufacturing, Machinery, Electronics, Engineering, Technology"
sec-s-95017f7cd8bd4e22a28d3dc9a7a436e6,equity,MTR,Mesa Royalty Trust,NYSE,USD,
sec-s-6090c29cef9340368e473ac009a9058d,equity,FRXB,Forest Road Acquisition Corp II (Class A),NYSE,USD,
sec-s-cddd0b6be7994699a3154434877be637,equity,AJRD,Aerojet Rocketdyne Holdings Inc,NYSE,USD,"Manufacturing, Aerospace and Defence, Electronics, Real Estate, Finance, Engineering"
sec-s-341653031b154111a9afcee5e2cba755,equity,RMO,Romeo Power Inc (Class A),NYSE,USD,
sec-s-423e23443a464a00ab7495b914cc5bc0,equity,NRT,North European Oil Royalty Trust,NYSE,USD,
sec-s-431ae6252f91433ca2b73db9a5645baa,equity,CRT,Cross Timbers Royalty Trust,NYSE,USD,
sec-s-47f1530d91584d1eb025775ce7afd03b,equity,PBT,Permian Basin Royalty Trust,NYSE,USD,"Energy, Oil and Gas"
sec-s-2a84ab40210949ea88db51a3dd7d773c,equity,RMT,Royce Micro-Cap Trust Inc.,NYSE,USD,Finance
sec-s-a4f21bc89ab34c8e90013d67f67c7523,equity,RPT,RPT Realty,NYSE,USD,
sec-s-b4e37a2cefe344208f843055e3f1addd,equity,RPM,"RPM International, Inc.",NYSE,USD,"Manufacturing, Engineering, Materials"
sec-s-803da1018b984072a915af8898509f4c,equity,RES,"RPC, Inc.",NYSE,USD,"Manufacturing, Machinery, Oil and Gas, Mining, Engineering"
sec-s-07ccc5010726493e834f71d798ba107d,equity,RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",NYSE,USD,Finance
sec-s-0c5a1064b20844a5ac28dfb1927bb5f2,equity,RRC,Range Resources Corp,NYSE,USD,"Energy, Oil and Gas"
sec-s-dd0f57a2f04d4492bc3bf38199bd7985,equity,RRX,Regal Rexnord Corp,NYSE,USD,"Manufacturing, Machinery, Engineering"
sec-s-4edc17b994bf4b4a928fa2eb0e1bd1b5,equity,RS,Reliance Steel & Aluminum Co.,NYSE,USD,"Manufacturing, Mining, Engineering, Materials"
sec-s-6555bbbb5b30494b9f6fae792371da0d,equity,RSG,"Republic Services, Inc.",NYSE,USD,Environmental Services
sec-s-8054825159064981871f1b4218030c4b,equity,RTX,Raytheon Technologies Corporation,NYSE,USD,Fractional Trading
sec-s-28b8d116bbcf435ab075c914e0f642c9,equity,GRC,Gorman-Rupp Co.,NYSE,USD,"Manufacturing, Machinery, Engineering"
sec-s-6747b7bbc93f4f3493d82138720c06e3,equity,RGR,"Sturm, Ruger & Co., Inc.",NYSE,USD,"Manufacturing, Healthcare, Biotech"
sec-s-c89f38dfb07949f08334149526e73b0a,equity,RVI,Retail Value Inc,NYSE,USD,
sec-s-b7f5cffd90774578b49d9c7acc08ec64,equity,RVLV,Revolve Group Inc (Class A),NYSE,USD,
sec-s-bff8bedca7834e2694d3198f825a83a8,equity,RVP,Retractable Technologies Inc,NYSE,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-6bbaf76b11ae4b76b9828e240cead5db,equity,RWT,Redwood Trust Inc.,NYSE,USD,"Real Estate, Finance"
sec-s-531dd829016a4f3bbe299452af41fa51,equity,RYAN,"Ryan Specialty Group Holdings, Inc. Class A",NYSE,USD,
sec-s-8fd86db400614704862b4504f15b60b4,equity,RYB,RYB Education Inc,NYSE,USD,"Education, Consumer Products, Technology"
sec-s-105d286c2cf64398b846fa9b98cdfd49,equity,RYAM,Rayonier Advanced Materials Inc,NYSE,USD,"Manufacturing, Materials"
sec-s-133460c4f7fb4850a3fd55985d6a2d29,equity,RYN,Rayonier Inc.,NYSE,USD,"Real Estate, Finance"
sec-s-bec61e9b8861419bafb86f0fc318961b,equity,RHP,Ryman Hospitality Properties Inc.,NYSE,USD,"Real Estate, Finance"
sec-s-5b5e20f920f1498ca58fe81d787e9953,equity,R,Ryder System Inc.,NYSE,USD,"Consulting, Finance, Banking"
sec-s-2a79e3eeee6a4593824cc3fd4a30795f,equity,EC,Ecopetrol SA,NYSE,USD,"Energy, Oil and Gas"
sec-s-4b5d4434a2304d3fb437983f2d51e0e1,equity,TIMB,TIM SA - ADR,NYSE,USD,
sec-s-76deac57c4c84e89bd81f6b241738e7e,equity,BSAC,Banco Santander Chile SA,NYSE,USD,"Finance, Banking"
sec-s-966bd187e82c4ce5a0c97b67c606ed2f,equity,BUD,Anheuser-Busch In Bev SA/NV,NYSE,USD,"Alcohol and Tobacco, Manufacturing, Consumer Products"
sec-s-024fc2e4bc6b43eb94db3ceb604f3a8f,equity,BLX,Banco Latinoamericano De Comercio Exterior SA (Class E),NYSE,USD,"Finance, Banking"
sec-s-4e7d7d7408e64bcbbb334601dec2746f,equity,SAIL,Sailpoint Technologies Holdings Inc.,NYSE,USD,
sec-s-8528e4809c8b4ec982285e7c5f4b35b5,equity,SAN,Banco Santander S.A.,NYSE,USD,"Finance, Banking"
sec-s-8da7ccecfd0d4ee99dbc7c003a22453e,equity,SAP,Sap SE,NYSE,USD,"Consulting, Software, Engineering, Internet, Logistics, Technology"
sec-s-315cfcf4ac3144fc93e28b0ae287d93b,equity,SAIC,Science Applications International Corp.,NYSE,USD,"Software, Engineering, Internet, Technology"
sec-s-52c0c250e4b6486c9d55a822dbca37c9,equity,SAH,Sonic Automotive Inc.,NYSE,USD,"Retail, Automotive"
sec-s-2a21c90ddea346c3b85602e368d96225,equity,SAM,Boston Beer Company Inc.,NYSE,USD,"Fractional Trading, Food, Alcohol and Tobacco, Consumer Products"
sec-s-2bb1e036120b49a2864635466324031b,equity,GS,"Goldman Sachs Group, Inc.",NYSE,USD,"Fractional Trading, Finance, Banking"
sec-s-5fedcb0bf1a842ba9945c964dec88d6a,equity,PAC,Grupo Aeroportuario Del Pacifico SAB de CV,NYSE,USD,"Logistics, Transportation"
sec-s-77a952dabcdd4e52985775e3f0d3981b,equity,MSA,MSA Safety Inc.,NYSE,USD,"Manufacturing, Retail, Consumer Products"
sec-s-6ed5048f76a6416bb9884bf0a681bc04,equity,CRM,Salesforce.Com Inc,NYSE,USD,"Fractional Trading, Advertising and Marketing, Consulting, Software, Internet, Technology"
sec-s-a58bf2f339fc434db3b326291aad8572,equity,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo.,NYSE,USD,"Environmental Services, Utilities"
sec-s-7450b77e087b4dc5acd0912ffa8a2523,equity,SFE,"Safeguard Scientifics, Inc.",NYSE,USD,Finance
sec-s-67d3ad93df53420ea92807f640456d70,equity,BSMX,Banco Santander Mexico S.A.,NYSE,USD,"Finance, Banking"
sec-s-f9c6769dc4ec449398e65275e6b5a076,equity,BSBR,Banco Santander Brasil S.A.,NYSE,USD,"Finance, Banking"
sec-s-fad249e3fe6a4aac8b59667785406ffa,equity,SB,"Safe Bulkers, Inc",NYSE,USD,"Logistics, Transportation"
sec-s-da0d1ff6c6c04a69a61e7934d1e69b51,equity,PIPR,Piper Sandler Co`s,NYSE,USD,Finance
sec-s-e93a1d07270142e7bf5672ef7e566376,equity,SBH,Sally Beauty Holdings Inc,NYSE,USD,"Retail, Fashion and Jewelry, Consumer Products"
sec-s-a79229baa2fd483493ba2412cd32c31c,equity,IOT,Samsara Inc.,NYSE,USD,
sec-s-9887e0e6b4124110a4637e575b7115d8,equity,BFS,Saul Centers Inc.,NYSE,USD,"Real Estate, Finance"
sec-s-b701e938b1f14940a3e1766c89905432,equity,SJT,San Juan Basin Royalty Trust,NYSE,USD,Finance
sec-s-bc5148e22b9c4f938f0bf27ee7f0c931,equity,LVS,Las Vegas Sands Corp,NYSE,USD,"Fractional Trading, Entertainment and Media"
sec-s-2760cfdc93d94f59bd06f979bdb548e1,equity,SSL,Sasol Ltd,NYSE,USD,"Fractional Trading, Manufacturing, Materials"
sec-s-fad249e3fe6a4aac8b59667785406ffa,equity,SB,"Safe Bulkers, Inc",NYSE,USD,"Logistics, Transportation"
sec-s-135bb0a95ccb447d964d824a00823d27,equity,SBI,Western Asset Intermediate Muni Fund Inc,NYSE,USD,
sec-s-3e10edd62a054b81a331dc608b62deb1,equity,SBOW,Silverbow Resources Inc.,NYSE,USD,
sec-s-a58bf2f339fc434db3b326291aad8572,equity,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo.,NYSE,USD,"Environmental Services, Utilities"
sec-s-e93a1d07270142e7bf5672ef7e566376,equity,SBH,Sally Beauty Holdings Inc,NYSE,USD,"Retail, Fashion and Jewelry, Consumer Products"
sec-s-238821d27095412aa70e6107dba72866,equity,SBEV,Splash Beverage Group Inc,NYSE,USD,
sec-s-0847bf675e3d4747bc1b6dba085c16b4,equity,SCU,Sculptor Capital Management Inc.,NYSE,USD,Finance
sec-s-c0291990327d42a99eeb4431b3d8dc9b,equity,SCHW,Charles Schwab Corp.,NYSE,USD,"Fractional Trading, Finance, Banking"
sec-s-ce3add4f91bd4e46862f1e73d9575d00,equity,SCS,"Steelcase, Inc. (Class A)",NYSE,USD,"Manufacturing, Machinery, Consumer Products"
sec-s-059f4804be3b40a4bca003c97a86de63,equity,SCX,L.S. Starrett Co. (Class A),NYSE,USD,
sec-s-0f17f6f7ef2d4ade8b5a1fc3e08abcdc,equity,SCL,Stepan Company,NYSE,USD,"Manufacturing, Materials"
sec-s-774985c7324047df94d64e379e7a35bd,equity,SCI,Service Corp. International,NYSE,USD,"Retail, Consumer Products"
sec-s-3c32a8b2591f4b54bae8a5dd47ea5b4b,equity,SCCO,Southern Copper Corporation,NYSE,USD,"Mining, Materials"
sec-s-bb6898282d444697933b54abaf79ae75,equity,SCD,LMP Capital and Income Fund Inc,NYSE,USD,Finance
sec-s-214e86f3b3554872ada9f6b793e1c490,equity,TMO,Thermo Fisher Scientific Inc.,NYSE,USD,"Fractional Trading, Manufacturing, Healthcare, Engineering, Technology"
sec-s-315cfcf4ac3144fc93e28b0ae287d93b,equity,SAIC,Science Applications International Corp.,NYSE,USD,"Software, Engineering, Internet, Technology"
sec-s-49bf4bff615046d2a81875c391a8a639,equity,CVM,Cel-Sci Corp.,NYSE,USD,"Manufacturing, Healthcare, Biotech"
sec-s-c64b0f3ffc26471e8e6554fc8014fa06,equity,SLB,Schlumberger Ltd.,NYSE,USD,"Manufacturing, Machinery, Oil and Gas, Mining, Engineering"
sec-s-c99553e3aa1c4af7a16e5e7b3530d6f6,equity,SWM,"Schweitzer-Mauduit International, Inc.",NYSE,USD,"Manufacturing, Materials"
sec-s-80db3ffea2d54d6189b1790056ecc571,equity,MYOV,Myovant Sciences Ltd,NYSE,USD,
sec-s-870b64b25aba4a0c9474a86292727d7b,equity,SMG,Scotts Miracle-Gro Company (Class A),NYSE,USD,"Manufacturing, Agriculture, Materials"
sec-s-a2509db0c2174a70944469b8b1f298cb,equity,HQL,Tekla Life Sciences Investors,NYSE,USD,Finance
sec-s-7324ceb1f8214277b824fcb7a224cc71,equity,STNG,Scorpio Tankers Inc,NYSE,USD,
sec-s-7450b77e087b4dc5acd0912ffa8a2523,equity,SFE,"Safeguard Scientifics, Inc.",NYSE,USD,Finance
sec-s-7a76b8c0227148399c4513d055098fd1,equity,MLSS,Milestone Scientific Inc.,NYSE,USD,"Manufacturing, Healthcare, Engineering, Technology"
sec-s-6563fe735d0b412bb9183ed3333b233e,equity,USNA,Usana Health Sciences Inc,NYSE,USD,"Food, Manufacturing, Consumer Products"
sec-s-8f43a262a188404caf91e3540670918b,equity,SE,Sea Ltd,NYSE,USD,"Mobile, Entertainment and Media, Software, Internet, Technology"
sec-s-48312efb91d7469083202db21b743df4,equity,TTE,TotalEnergies SE,NYSE,USD,"Energy, Oil and Gas"
sec-s-8da7ccecfd0d4ee99dbc7c003a22453e,equity,SAP,Sap SE,NYSE,USD,"Consulting, Software, Engineering, Internet, Logistics, Technology"
sec-s-87807b33ecf64969bbc62e4cdc6d58df,equity,CSTM,Constellium SE (Class A),NYSE,USD,
sec-s-bc7093531293420abe2978318cf532f4,equity,SEM,Select Medical Holdings Corporation,NYSE,USD,"Consulting, Healthcare"
sec-s-c04def1920c14b15b789cb574b46c510,equity,SEAS,SeaWorld Entertainment Inc,NYSE,USD,"Travel, Entertainment and Media"
sec-s-f3593f2623734d44bcdb2b9bd990c470,equity,SEE,Sealed Air Corporation,NYSE,USD,"Manufacturing, Materials"
